index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology,batch
69247,negative,2,0,0,1,0,1,1,1,2
69251,positive,4.5,0,0,1,0,1,1,1,2
69267,positive,4.5,0,0,1,0,0,0,0,2
69301,positive,5,0,0,0,0,0,0,0,2
69311,positive,5,0,0,1,1,1,1,1,2
69331,negative,1,1,0,0,0,0,0,0,2
69352,positive,4,1,1,1,1,0,0,0,2
69357,neutral,3,1,0,1,1,0,0,0,2
69360,positive,4,1,1,1,0,0,1,0,2
69384,positive,4,1,0,1,1,0,1,0,2
69481,positive,4.5,1,1,1,1,1,1,0,2
69598,positive,5,1,1,1,1,1,0,0,2
69634,positive,5,1,1,1,1,1,1,0,2
69642,positive,5,0,0,1,0,0,0,0,2
69649,positive,5,1,1,1,1,1,1,0,2
69677,positive,4,1,0,1,0,0,0,0,2
69680,positive,4,1,1,1,1,0,1,0,2
69693,negative,1,1,0,0,0,0,0,0,2
69746,positive,5,1,1,1,1,1,0,0,2
69770,positive,5,0,0,1,0,0,0,0,2
69773,neutral,3,0,0,1,0,0,0,0,2
69806,negative,2,1,0,1,0,1,0,1,2
69813,positive,5,0,0,1,1,1,0,0,2
69823,positive,5,0,0,1,1,1,0,0,2
69863,positive,5,0,0,1,1,1,0,0,2
69875,negative,2,1,0,1,0,0,1,1,2
69882,positive,5,0,0,1,0,0,0,0,2
69926,positive,5,0,0,1,1,0,0,0,2
69936,positive,5,0,0,1,0,0,0,0,2
70009,negative,2,0,1,1,0,1,0,1,2
70034,positive,4,0,0,1,0,0,0,0,2
70045,negative,1,1,0,0,0,0,0,0,2
70100,positive,4,1,0,1,1,0,0,0,2
70126,negative,2,0,0,1,0,1,0,0,2
70136,positive,5,1,0,1,1,0,0,0,2
70156,positive,4.5,0,0,1,1,1,0,0,2
70184,positive,5,1,0,1,1,1,0,0,2
70257,positive,5,0,0,1,0,0,0,0,2
70284,positive,5,1,0,1,1,1,0,1,2
70316,positive,4.5,0,1,1,1,1,0,0,2
70352,negative,2,0,0,1,1,0,0,1,2
70366,positive,5,0,0,1,0,0,0,0,2
70376,negative,1,1,0,1,0,0,0,0,2
70453,positive,5,0,1,1,1,1,0,1,2
70465,positive,5,0,0,1,1,1,1,1,2
70472,negative,2,0,0,1,1,1,1,1,2
70477,neutral,1,0,0,0,0,0,0,0,2
70573,positive,5,0,0,1,1,0,0,0,2
70589,negative,1,0,0,0,0,0,0,0,2
70606,neutral,3,0,0,0,0,0,0,0,2
70635,positive,4,1,1,1,1,1,1,1,2
70696,negative,2,0,0,1,0,1,1,0,2
70714,positive,5,0,0,0,1,0,0,0,2
70734,positive,5,0,0,1,0,0,0,0,2
70764,negative,1,1,0,0,0,0,0,0,2
70765,negative,1,1,0,0,0,0,0,0,2
70799,positive,5,1,0,0,1,1,0,0,2
70822,positive,5,1,0,1,0,0,0,0,2
70898,positive,4,0,1,0,1,0,0,0,2
71008,positive,5,1,0,1,1,1,0,1,2
71019,positive,5,1,0,1,0,0,1,0,2
71037,positive,5,0,0,1,0,0,0,0,2
71068,positive,5,1,1,1,1,1,1,1,2
71105,positive,4,0,1,1,1,1,1,1,2
71126,negative,1,1,0,0,0,1,0,0,2
71140,negative,2,1,0,1,0,1,0,1,2
71157,negative,1,1,0,0,0,1,1,1,2
71167,positive,5,0,1,1,0,1,1,1,2
71168,positive,4,0,0,1,0,0,0,0,2
71228,negative,1,1,0,0,0,0,0,0,2
71247,positive,5,0,0,1,1,0,0,0,2
71286,negative,1,1,0,0,0,0,0,0,2
71299,positive,4.5,1,0,1,1,1,0,0,2
71308,negative,1,1,0,0,0,0,0,0,2
71365,positive,4,1,0,1,0,0,0,0,2
71375,positive,5,0,0,1,1,1,0,1,2
71430,positive,4,0,1,1,1,1,0,1,2
71481,negative,1,1,0,1,0,1,0,1,2
71535,positive,4,0,0,1,0,1,0,0,2
71536,positive,4,0,0,1,1,1,1,1,2
71539,neutral,3,0,0,1,0,0,0,0,2
71546,positive,4,0,0,1,0,1,0,0,2
71562,positive,5,0,1,1,0,1,0,1,2
71605,negative,1,0,0,1,0,0,0,0,2
71631,positive,4,0,1,1,0,1,1,1,2
71666,positive,4,1,0,1,1,1,1,1,2
71675,positive,4,1,1,1,1,1,1,0,2
71683,negative,1,0,0,0,0,0,0,0,2
71710,positive,5,1,0,1,0,0,0,0,2
71744,positive,5,0,0,1,0,0,0,1,2
71745,positive,4,1,1,1,1,1,1,1,2
71797,positive,5,0,0,1,0,0,0,0,2
71801,positive,4,1,1,1,1,0,1,0,2
71848,positive,5,0,0,1,1,0,0,0,2
71871,negative,1,1,0,0,0,0,0,0,2
71886,positive,4,1,0,1,1,1,1,1,2
71899,positive,4,1,0,1,1,0,1,0,2
71917,positive,4,1,0,1,0,0,0,0,2
71958,neutral,3,1,0,1,1,0,0,0,2
71993,positive,4,1,1,1,1,1,0,1,2
72009,negative,2,1,1,1,1,1,1,0,2
72032,positive,5,1,1,1,1,1,1,1,2
72039,positive,5,0,0,1,1,1,0,1,2
72057,positive,5,1,0,1,1,1,0,0,2
72063,neutral,2,0,0,0,0,0,0,0,2
72205,positive,4,1,1,1,1,1,0,1,2
72217,positive,5,0,0,1,1,0,0,0,2
72259,neutral,3,0,0,1,1,1,0,1,2
72261,positive,5,0,0,1,1,1,0,1,2
72266,positive,5,0,0,1,1,1,0,1,2
72333,positive,4,0,0,0,1,1,0,1,2
72448,positive,5,1,0,1,1,1,1,1,2
72472,positive,5,1,0,1,1,0,1,0,2
72500,positive,5,0,0,1,1,0,0,0,2
72527,positive,5,0,0,1,1,0,0,1,2
72537,positive,4,1,0,1,1,0,0,1,2
72550,positive,5,0,0,1,1,1,0,0,2
72554,positive,5,1,0,1,1,1,0,0,2
72592,negative,2,0,0,1,1,1,0,0,2
72599,positive,4,0,0,0,1,1,1,0,2
72613,positive,5,0,0,1,1,1,0,1,2
72664,positive,4,1,0,1,1,1,1,1,2
72772,positive,4,0,0,1,0,0,1,0,2
72782,negative,1,0,0,0,0,1,0,1,2
72854,positive,4,0,0,1,0,0,1,0,2
72856,neutral,3,1,1,1,1,1,1,0,2
72858,negative,1,0,0,0,0,0,0,0,2
72885,positive,4,0,1,1,0,0,0,0,2
72917,negative,2,0,0,1,0,1,0,0,2
72963,positive,5,0,1,1,1,1,0,0,2
72966,positive,5,1,1,1,1,1,0,1,2
72971,positive,4,0,0,1,1,1,0,1,2
73043,negative,1,1,0,1,1,1,0,1,2
73080,positive,4,1,0,1,1,0,0,0,2
73083,negative,1,0,0,1,0,0,0,0,2
73104,positive,4,0,1,0,0,1,1,0,2
73177,negative,2,0,0,1,1,1,0,1,2
73202,positive,5,1,0,1,1,0,0,0,2
73221,positive,5,1,1,1,1,0,0,0,2
73267,positive,5,1,1,1,1,1,1,0,2
73277,positive,5,1,0,1,1,1,0,0,2
73283,positive,4.5,1,1,1,1,1,1,1,2
73299,negative,1,1,0,0,0,0,0,1,2
73345,positive,5,1,0,1,1,0,1,0,2
73413,positive,4,1,1,1,1,1,0,0,2
73439,positive,4,1,1,1,0,1,1,1,2
73460,positive,5,1,1,1,1,0,0,0,2
73475,negative,1,1,0,0,0,1,0,0,2
73498,negative,1,0,0,1,1,1,0,1,2
73532,negative,1,0,0,1,0,0,0,0,2
73614,positive,5,0,0,1,1,1,1,1,2
73627,neutral,3,1,0,0,0,1,0,1,2
73671,negative,1,1,0,1,0,1,1,1,2
73678,positive,4,0,1,1,0,0,1,0,2
73697,positive,4,0,1,0,1,1,0,1,2
73738,negative,1,1,1,0,0,0,0,0,2
73794,negative,1,1,0,0,0,0,0,0,2
73839,positive,4,0,1,0,0,0,0,0,2
73840,positive,5,0,0,0,0,0,0,0,2
73871,positive,4,1,0,0,0,0,0,0,2
73920,negative,1,1,0,0,0,0,0,0,2
73980,negative,1,1,0,0,0,0,0,0,2
74017,positive,5,0,0,1,1,1,0,0,2
74028,negative,2,1,0,1,1,1,0,1,2
74030,positive,5,0,0,0,0,0,0,0,2
74052,negative,1,1,0,1,0,1,0,1,2
74126,positive,4,0,0,1,0,1,0,1,2
74143,positive,4,0,0,1,0,1,0,1,2
74197,positive,5,0,1,1,1,1,1,0,2
74209,positive,5,1,0,1,0,0,0,0,2
74284,positive,4,0,0,0,0,0,0,0,2
74316,positive,4,0,1,1,1,1,1,1,2
74332,positive,5,0,0,1,1,1,0,0,2
74336,positive,5,0,0,1,0,0,0,0,2
74346,positive,5,0,0,1,0,0,0,0,2
74350,positive,5,0,0,1,0,0,0,0,2
74361,positive,5,0,0,1,0,0,0,0,2
74373,positive,5,0,0,1,0,0,0,0,2
74390,positive,5,0,0,1,0,0,0,0,2
74400,positive,5,0,0,1,1,1,0,0,2
74420,neutral,1,0,0,0,0,0,0,0,2
74428,positive,5,1,0,1,1,1,0,0,2
74443,positive,5,1,0,1,1,1,0,0,2
74453,positive,5,0,0,1,1,1,0,1,2
74477,positive,4,0,0,1,0,0,0,0,2
74485,negative,2,0,0,0,1,0,0,0,2
74515,positive,5,0,0,0,0,0,0,0,2
74517,positive,5,0,0,1,0,0,0,1,2
74533,positive,5,0,1,1,1,1,0,0,2
74538,positive,5,1,1,1,1,1,0,0,2
74541,positive,5,1,1,1,1,1,1,1,2
74546,positive,4,1,0,1,1,0,0,0,2
74603,neutral,3,1,0,1,0,1,0,0,2
74643,neutral,3,0,0,1,0,0,0,0,2
74660,neutral,3,0,0,1,0,0,0,0,2
74676,negative,1,1,0,0,0,0,0,0,2
74739,negative,1,1,0,0,0,0,0,1,2
74776,neutral,3,0,0,1,0,1,0,1,2
74815,negative,1,1,0,0,0,0,0,0,2
74829,positive,4,0,0,1,1,1,0,0,2
74836,positive,5,0,0,1,1,1,1,1,2
74844,positive,5,1,1,1,1,1,1,1,2
74849,positive,5,1,0,1,1,1,1,0,2
74896,positive,5,0,0,1,1,1,1,0,2
74910,positive,4,1,1,1,1,1,0,0,2
74955,positive,4,1,1,1,1,1,1,0,2
74998,negative,2,1,0,1,0,1,0,0,2
75018,positive,4,0,1,1,1,0,1,1,2
75035,negative,1,1,1,0,0,0,0,0,2
75062,positive,5,1,1,0,1,1,0,0,2
75073,positive,4,0,1,1,1,1,0,0,2
75105,positive,4,0,0,1,0,0,0,0,2
75108,positive,4,0,0,1,0,0,0,0,2
75111,positive,5,0,0,1,0,0,0,0,2
75120,positive,5,0,0,1,1,1,0,0,2
75133,positive,5,0,0,1,0,0,0,0,2
75153,positive,5,0,0,1,1,0,0,0,2
75163,positive,5,1,1,1,1,1,0,0,2
75195,positive,5,0,0,1,0,1,0,0,2
75230,positive,5,0,0,1,1,1,0,1,2
75258,positive,4,1,0,1,1,1,0,0,2
75262,positive,4,0,0,1,1,0,1,0,2
75294,positive,5,0,0,1,1,1,1,0,2
75302,positive,5,0,0,0,0,0,0,0,2
75357,positive,5,1,0,1,1,1,1,1,2
75359,positive,5,1,0,1,1,1,0,1,2
75428,positive,5,1,0,1,1,1,1,0,2
75440,positive,5,0,0,1,0,1,1,0,2
75443,negative,2,1,0,1,0,0,0,0,2
75458,positive,5,0,0,1,1,1,0,0,2
75518,neutral,4,1,0,1,1,1,0,0,2
75554,positive,5,1,0,1,0,0,0,0,2
75577,positive,5,0,0,1,0,0,0,0,2
75597,positive,5,0,0,1,0,0,0,0,2
75639,positive,5,0,0,0,0,0,0,0,2
75727,positive,4,0,0,1,1,1,1,0,2
75734,positive,5,0,0,1,0,1,1,0,2
75736,positive,5,0,1,1,1,1,1,0,2
75743,positive,5,0,0,1,1,1,1,0,2
75786,positive,5,0,0,1,1,1,0,0,2
75842,positive,5,1,1,1,1,1,1,0,2
75864,positive,5,1,0,1,0,1,0,1,2
75875,positive,4,0,0,1,1,0,1,0,2
75935,negative,2,1,0,0,0,0,0,0,2
76013,negative,2,1,0,1,1,1,1,1,2
76019,positive,5,0,1,1,1,1,1,0,2
76020,neutral,3,1,0,1,1,1,1,1,2
76028,positive,5,1,0,0,1,0,1,0,2
76037,positive,4.5,1,0,1,1,1,1,1,2
76043,positive,4,1,0,1,1,1,0,0,2
76044,positive,4,0,0,1,1,1,0,0,2
76099,positive,5,0,0,0,0,1,0,0,2
76107,negative,1,1,0,1,1,1,0,0,2
76143,positive,5,0,0,1,1,1,1,0,2
76151,positive,5,0,0,1,1,1,1,1,2
76199,neutral,3,1,0,1,0,0,1,0,2
76213,positive,4,0,0,1,1,1,1,1,2
76222,positive,4,0,0,1,1,0,0,0,2
76246,positive,4,0,0,1,1,1,0,0,2
76291,positive,4,0,0,1,1,0,1,0,2
76343,positive,4,0,0,1,0,1,1,1,2
76383,positive,5,0,1,0,0,1,0,1,2
76451,neutral,3,0,1,1,1,1,1,1,2
76481,positive,4,0,0,1,1,1,0,1,2
76501,positive,5,0,0,1,1,0,1,1,2
76524,positive,5,0,0,1,1,0,1,0,2
76529,positive,5,0,0,1,0,0,1,0,2
76530,positive,5,0,0,1,0,1,1,0,2
76557,positive,5,0,1,1,1,0,1,0,2
76585,negative,1,1,0,1,0,0,0,0,2
76590,negative,2,1,0,1,0,1,0,1,2
76609,positive,4.5,1,0,1,1,1,0,1,2
76617,positive,5,0,0,1,0,1,0,1,2
76675,positive,5,1,0,1,1,1,0,0,2
76680,positive,5,1,0,0,0,0,1,0,2
76693,positive,5,0,0,1,0,1,0,0,2
76744,positive,5,1,0,1,1,1,1,0,2
76755,positive,5,0,0,1,0,0,0,0,2
76830,positive,4,0,0,1,1,0,0,0,2
76836,negative,1,1,0,0,1,0,0,1,2
76920,negative,2,0,0,1,1,1,0,0,3
76929,neutral,2,0,1,1,0,1,0,1,3
76933,positive,4,0,0,1,0,0,0,0,3
76978,positive,5,0,1,1,1,1,1,1,3
76990,negative,1,1,0,0,0,0,0,0,3
77041,positive,4,1,0,1,0,0,0,0,3
77049,negative,1,1,0,0,1,1,0,1,3
77089,negative,1,1,0,0,0,0,0,0,3
77162,neutral,3,0,0,0,1,0,0,0,3
77175,positive,4,0,1,1,1,1,1,0,3
77178,neutral,3,0,0,0,0,1,0,0,3
77212,positive,4,0,0,0,1,1,0,0,3
77228,positive,4,1,0,0,1,0,0,0,3
77243,negative,1,1,0,0,0,0,0,0,3
77248,positive,4,1,1,1,1,1,1,0,3
77253,positive,4,1,0,1,1,0,0,0,3
77327,positive,5,1,1,1,1,0,1,0,3
77409,positive,5,1,1,1,1,0,1,0,3
77414,positive,5,1,0,1,1,0,1,0,3
77473,negative,1,1,0,0,0,1,0,0,3
77582,positive,4,1,0,1,0,0,1,0,3
77588,positive,5,1,0,1,1,0,1,0,3
77627,positive,4,0,0,1,1,0,0,0,3
77635,positive,5,1,0,1,1,0,0,0,3
77657,positive,4,1,0,1,1,0,1,0,3
77670,positive,4.5,1,1,1,1,0,1,0,3
77677,positive,4,1,0,1,1,0,0,0,3
77692,positive,5,1,1,1,1,1,1,0,3
77705,positive,4,0,0,0,1,0,0,0,3
77737,positive,5,1,1,1,1,1,1,1,3
77797,positive,5,1,0,0,1,0,0,0,3
77818,positive,5,1,0,1,1,0,0,0,3
77822,positive,5,1,1,1,1,1,0,1,3
77846,positive,4,1,1,1,1,1,1,0,3
77847,positive,4,1,1,1,1,1,0,0,3
77855,positive,5,1,1,1,1,1,0,0,3
77885,positive,5,1,1,1,1,1,1,0,3
77925,positive,4,0,1,0,0,1,0,0,3
77947,positive,4,1,1,1,1,1,0,0,3
78004,positive,5,1,1,1,1,0,0,0,3
78075,positive,5,1,0,0,1,1,0,1,3
78154,neutral,3,0,0,1,1,1,1,0,3
78175,positive,4,1,1,1,1,1,1,0,3
78208,positive,4.5,1,1,1,1,0,1,0,3
78225,positive,4,1,0,1,0,0,1,0,3
78239,positive,4,1,1,1,1,0,0,0,3
78241,positive,5,1,1,1,1,1,0,0,3
78248,positive,4,0,0,1,1,0,0,0,3
78261,positive,4,1,1,1,1,0,0,0,3
78281,positive,4,1,1,1,1,1,0,0,3
78297,positive,4,1,1,1,1,1,1,0,3
78309,negative,2,0,0,1,0,1,1,1,3
78355,positive,4,0,0,1,1,1,1,1,3
78373,positive,4,1,1,1,1,0,1,0,3
78377,positive,4,1,0,1,1,0,1,0,3
78426,positive,4,1,0,1,1,1,1,0,3
78504,positive,4,1,1,1,1,1,1,0,3
78520,positive,5,0,1,1,1,1,1,1,3
78603,positive,5,1,1,1,1,1,1,1,3
78650,neutral,3,0,1,1,1,1,0,0,3
78667,negative,1,0,0,0,0,0,0,0,3
78669,positive,4,0,0,0,0,1,0,0,3
78709,positive,5,1,0,1,0,0,0,0,3
78761,neutral,3,0,0,1,0,1,1,0,3
78786,negative,1,1,0,1,0,0,0,0,3
78816,neutral,3,1,0,1,1,1,0,0,3
78818,positive,4,1,0,1,0,1,1,0,3
78843,negative,1,1,0,0,0,1,0,0,3
78845,positive,4,0,0,1,1,0,1,0,3
78852,negative,1,1,0,0,0,1,0,0,3
78859,negative,1,1,0,0,0,0,0,0,3
78904,positive,5,1,0,0,0,0,0,0,3
78908,positive,5,1,1,1,1,1,0,1,3
78935,negative,2,1,0,1,0,0,1,0,3
79016,positive,5,1,1,1,0,0,1,0,3
79050,negative,1,1,0,0,0,0,1,0,3
79055,positive,5,0,1,0,1,1,0,1,3
79078,negative,1,1,0,1,0,0,0,1,3
79098,negative,3,1,1,1,1,1,0,0,3
79166,negative,1,1,0,0,0,0,0,0,3
79194,negative,1,1,0,1,0,0,0,1,3
79196,positive,5,0,0,1,0,1,0,0,3
79262,positive,4,0,0,1,0,1,0,0,3
79266,negative,1,1,0,0,0,0,1,0,3
79293,positive,5,1,0,1,0,0,0,0,3
79316,positive,5,1,0,1,0,0,0,0,3
79317,positive,5,0,0,0,0,0,0,0,3
79323,positive,4,1,0,1,0,0,0,1,3
79332,positive,5,1,0,0,0,0,0,0,3
79393,negative,1.5,1,0,0,0,0,0,0,3
79426,positive,4,1,0,0,0,0,0,0,3
79454,positive,5,0,1,0,1,1,1,0,3
79458,positive,5,0,1,1,1,1,0,0,3
79495,positive,4,1,1,1,1,1,1,1,3
79521,positive,4,1,0,1,1,1,1,0,3
79654,positive,4,1,1,0,1,0,1,0,3
79663,positive,4,1,0,0,0,0,0,0,3
79711,positive,4,0,0,1,1,0,0,0,3
79723,negative,1,1,0,0,0,0,0,0,3
79729,positive,5,1,0,0,1,0,0,0,3
79743,positive,5,0,0,1,1,0,0,0,3
79802,positive,5,1,0,1,1,1,1,1,3
79816,positive,5,1,1,1,1,1,1,1,3
79843,negative,1,1,0,0,1,0,0,0,3
79847,negative,1,0,0,0,1,0,0,0,3
79848,negative,1,1,0,0,0,0,0,0,3
79889,positive,4,1,0,0,1,1,0,0,3
79903,positive,4,1,0,1,1,1,0,0,3
79938,positive,5,1,0,1,1,0,1,0,3
79949,positive,5,1,1,1,1,1,1,0,3
80025,positive,4,1,0,1,0,0,1,0,3
80084,positive,5,1,1,1,1,1,1,0,3
80087,positive,4,1,1,1,1,1,1,1,3
80105,positive,4,0,0,0,1,1,0,0,3
80127,positive,4,0,0,0,1,1,1,1,3
80132,positive,4,1,0,1,1,1,1,0,3
80171,negative,1,1,0,0,0,0,0,0,3
80202,positive,4,0,0,1,1,0,0,0,3
80223,positive,4,0,0,0,1,1,1,1,3
80390,positive,5,0,0,1,1,0,0,0,3
80451,positive,4.5,0,0,0,1,1,0,1,3
80452,positive,5,1,1,1,1,1,1,1,3
80476,positive,5,1,0,0,0,1,1,1,3
80526,positive,5,0,0,1,0,0,1,0,3
80549,positive,4,0,1,1,0,0,1,0,3
80555,positive,5,0,0,1,0,0,0,0,3
80559,positive,5,0,0,1,0,0,0,0,3
80561,positive,4,0,0,1,0,0,0,0,3
80669,neutral,3,1,1,1,0,0,1,0,3
80686,positive,5,0,0,1,1,0,0,0,3
80702,negative,1,1,0,0,0,0,0,0,3
80795,negative,2,0,0,1,0,0,0,0,3
80855,negative,2,1,1,1,0,0,0,0,3
80914,positive,5,1,0,1,1,1,0,0,3
80927,negative,1,0,0,1,0,0,0,0,3
80929,positive,5,0,1,1,1,0,0,0,3
80936,negative,1,1,0,0,0,0,0,1,3
81009,negative,1,1,0,1,0,0,0,0,3
81023,negative,2,0,0,0,0,0,1,1,3
81090,positive,5,0,0,1,0,0,0,0,3
81117,positive,5,0,1,1,0,0,0,0,3
81122,positive,4,0,1,1,1,1,0,0,3
81140,positive,4,0,0,1,1,1,0,0,3
81186,positive,5,0,0,1,0,0,1,0,3
81187,positive,5,0,0,1,0,0,1,0,3
81249,positive,5,0,0,1,0,0,0,0,3
81283,negative,1,0,0,1,0,1,0,1,3
81299,positive,5,0,0,1,1,0,0,0,3
81393,positive,4,0,1,1,0,0,0,0,3
81411,negative,1,1,0,0,0,0,0,0,3
81440,positive,5,0,0,1,0,1,1,1,3
81470,positive,5,1,0,1,0,0,1,0,3
81476,negative,1,0,0,1,0,0,0,0,3
81503,positive,5,1,1,1,1,1,1,1,3
81630,positive,5,0,0,1,0,0,0,0,3
81667,positive,4.5,0,1,1,0,0,0,0,3
81745,positive,5,0,1,1,1,0,0,0,3
81762,negative,1,1,0,0,0,1,0,0,3
81768,positive,4,0,1,1,1,0,0,0,3
81816,negative,2,0,0,0,0,0,1,0,3
81890,negative,2,1,1,0,1,1,1,0,3
81891,positive,5,1,1,1,1,1,1,0,3
81925,negative,1,1,0,0,0,1,0,1,3
81950,negative,2,0,0,0,0,0,0,0,3
82023,neutral,3,0,0,0,0,0,1,1,3
82030,negative,2,1,0,0,0,0,1,0,3
82032,negative,1,1,0,0,0,0,0,0,3
82057,positive,4,1,0,1,1,1,1,0,3
82111,positive,4,1,1,1,1,1,1,1,3
82150,negative,1,1,0,1,0,1,0,0,3
82152,negative,1,0,0,1,1,1,1,0,3
82159,positive,4,0,0,0,1,1,0,0,3
82259,negative,1,1,0,0,0,1,1,0,3
82275,negative,2,1,0,0,0,0,0,0,3
82333,negative,1,1,0,1,0,0,0,0,3
82401,positive,4,1,0,1,0,0,0,0,3
82431,positive,4,0,1,1,1,0,1,0,3
82445,positive,5,1,1,0,1,0,1,0,3
82528,positive,5,1,1,1,1,0,1,0,3
82532,negative,2,0,0,1,0,0,0,0,3
82616,positive,5,1,0,0,0,0,0,0,3
82635,positive,4,0,0,0,0,0,0,0,3
82697,positive,5,1,0,0,0,0,0,0,3
82712,negative,1,1,0,1,0,1,1,0,3
82761,positive,4,1,1,1,1,1,0,0,3
82795,negative,2,0,0,0,0,0,1,0,3
82801,negative,2,0,1,0,0,1,1,0,3
82849,positive,5,1,0,1,1,0,0,0,3
82856,positive,4,0,0,0,0,1,0,0,3
82894,negative,2,1,1,0,0,1,0,1,3
82969,positive,4,0,1,1,0,0,1,0,3
83023,positive,5,1,1,1,1,1,0,0,3
83175,positive,5,1,0,0,0,0,1,0,3
83177,positive,4,1,1,1,1,0,1,0,3
83180,negative,1,0,0,0,0,0,1,0,3
83215,negative,1,1,0,0,0,0,1,0,3
83291,negative,1,1,0,0,0,0,0,0,3
83294,negative,1,1,0,0,1,1,0,0,3
83314,negative,2,1,0,0,0,0,0,0,3
83329,negative,1,1,0,0,0,0,0,0,3
83334,positive,5,1,0,0,0,0,1,0,3
83364,negative,1,1,0,0,0,0,0,0,3
83374,negative,1,1,0,0,1,1,1,0,3
83396,positive,5,0,1,1,1,0,0,0,3
83438,positive,4,1,1,1,1,0,1,0,3
83466,positive,4,1,1,1,1,1,1,0,3
83478,negative,1,1,0,0,0,1,0,0,3
83568,positive,4,1,1,1,0,0,0,0,3
83573,positive,4,0,1,1,1,0,0,0,3
83631,positive,4,1,1,1,1,0,0,0,3
83650,positive,5,1,0,1,1,1,0,0,3
83699,positive,5,0,0,1,0,0,0,0,3
83719,positive,5,1,0,0,0,0,0,0,3
83720,negative,1,1,0,0,0,0,0,0,3
83728,positive,4,1,0,1,0,0,0,0,3
83753,positive,4,1,1,1,0,0,0,0,3
83759,positive,5,1,1,1,0,0,1,0,3
83766,positive,5,1,0,0,0,0,0,0,3
83826,positive,5,1,1,1,1,0,0,0,3
83839,positive,5,1,0,0,1,0,0,1,3
83900,positive,5,1,1,1,1,1,0,1,3
83953,positive,5,1,1,1,1,1,0,0,3
83980,negative,1,1,0,0,0,0,0,0,3
83985,positive,4,1,1,1,1,0,1,0,3
84005,negative,1,1,0,0,0,1,0,0,3
84094,positive,5,1,0,0,0,0,0,1,3
84097,positive,5,1,0,0,0,0,0,0,3
84136,neutral,3,1,1,1,1,1,1,0,3
84173,positive,4,1,1,1,1,0,1,0,3
84184,neutral,3,0,0,0,0,0,0,0,3
84211,positive,4,0,1,0,1,1,0,1,3
84303,positive,4,1,1,0,1,1,1,0,3
84350,positive,5,1,1,1,1,1,0,0,3
84362,negative,1,1,0,0,0,0,0,0,3
84373,positive,4,1,1,0,1,1,0,0,3
84386,positive,4,0,0,1,1,0,0,0,3
84395,negative,1,1,0,0,0,0,0,0,3
84451,negative,1,1,1,0,0,1,0,0,3
84461,positive,5,1,1,1,1,1,0,0,3
84464,negative,1,1,0,0,0,0,0,0,3
84492,negative,1,1,0,0,0,0,0,0,3
84531,positive,4,1,1,1,1,1,1,0,3
84544,negative,1,1,0,0,0,0,0,0,3
84604,positive,5,1,1,1,1,1,0,1,3
84722,negative,2,0,1,1,1,0,0,1,3
84734,positive,5,1,1,1,1,1,0,0,3
84743,positive,4,1,1,1,1,1,1,0,3
84780,positive,5,1,1,1,1,1,0,1,3
84830,positive,5,0,0,1,0,0,1,0,3
84847,positive,5,1,1,1,1,1,1,1,3
84874,negative,1,1,0,1,0,0,1,0,3
84940,positive,4,1,1,1,1,0,1,0,3
84967,positive,4,0,0,1,1,1,1,0,3
84972,positive,5,0,0,1,1,1,1,1,3
85087,positive,5,0,0,0,0,0,0,0,3
85101,negative,1,0,0,0,0,0,0,0,3
85107,positive,5,1,0,1,1,0,0,0,3
85128,neutral,3,0,0,0,0,0,0,0,3
85153,positive,4.5,0,0,1,1,1,0,0,3
85167,positive,5,0,0,1,0,0,0,0,3
85178,positive,5,0,0,1,0,0,0,0,3
85185,positive,4.5,1,0,0,0,0,0,0,3
85204,positive,4,1,0,0,1,1,1,0,3
85221,negative,1,1,0,0,0,1,0,1,3
85279,negative,1,1,0,0,0,0,0,0,3
85294,positive,5,1,1,1,1,1,1,0,3
85324,negative,1,1,1,1,0,0,0,0,3
85379,positive,4,1,1,1,1,1,1,0,3
85386,negative,1,1,0,1,0,1,0,1,3
85431,positive,5,1,0,0,1,0,1,0,3
85495,negative,2,1,0,0,0,0,0,0,3
85521,positive,4,1,0,1,0,0,0,0,3
85544,negative,1,1,0,0,0,0,0,0,3
85571,positive,4,1,0,1,0,0,1,0,3
85601,negative,1,1,0,0,0,1,0,1,3
85629,positive,4,0,1,1,0,0,1,0,3
85644,negative,1,1,0,1,1,1,1,0,3
85679,positive,4,0,0,1,0,0,1,0,3
85680,positive,5,0,0,0,0,0,0,0,3
85686,positive,4,0,0,1,0,1,0,1,3
85695,negative,1,1,0,0,0,0,0,0,3
85737,negative,1,1,0,1,0,0,1,1,3
85763,negative,1,1,0,0,0,0,0,0,3
85773,negative,1,1,0,0,0,0,0,0,3
85786,negative,1,1,0,0,0,0,0,0,3
85796,positive,5,1,0,1,0,0,1,0,3
85819,positive,4,1,0,1,0,0,1,0,3
85821,positive,4,1,0,0,0,0,0,0,3
85823,positive,4,1,0,1,1,0,0,0,3
85865,positive,5,1,0,0,0,0,0,0,3
85896,positive,4,0,0,1,0,0,0,0,3
85936,positive,5,1,0,1,0,0,0,0,3
85958,positive,5,1,1,1,1,0,1,0,3
85972,positive,5,1,0,0,1,0,0,0,3
85978,positive,4,1,0,0,1,0,1,0,3
86002,positive,4,1,0,0,0,0,1,0,3
86005,positive,4,1,1,0,1,0,1,0,3
86038,negative,1,0,0,1,0,0,0,0,3
